mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,confidence,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_degrees,head_tracking_active
14.853089094161987,1755054326.2230299,297,1066,0.5556640625,60.76884078979492,980.4989624023438,0.95166015625,5458.6254380540095,73.88251104323682,854.1313131313132,99,98,1,very_unstable,-7.772153049538712,True
15.00687050819397,1755054326.3742597,300,1115,0.5809326171875,86.19855499267578,968.2913098839985,0.81640625,6084.012525252525,78.00008029003897,856.74,100,99,1,very_unstable,-10.903795191304301,True
15.153953075408936,1755054326.5211678,303,1127,0.58740234375,84.35741424560547,921.7217583466677,0.6630859375,6507.684343434344,80.67021968133187,861.15,101,100,1,very_unstable,-9.995566419304042,True
15.309261083602905,1755054326.6750426,306,1149,0.5987548828125,93.04127502441406,887.1938922048387,0.84814453125,7013.1026262626265,83.74426921445207,865.78,102,101,1,very_unstable,-12.5850577266616,True
15.457746982574463,1755054326.8237596,309,1224,0.6376953125,125.05816650390625,836.478943686622,0.88671875,7961.010505050505,89.22449498344334,871.14,103,101,2,very_unstable,-17.53725429847718,True
15.610522270202637,1755054326.977729,312,1335,0.69580078125,174.34982299804688,807.5317829841536,1.0,9757.151515151516,98.77829475725684,877.6,104,101,3,very_unstable,-26.95477498024263,True
15.764307498931885,1755054327.1301763,315,1367,0.71240234375,189.69261169433594,799.823459053603,0.9990234375,11762.808080808081,108.45648012363337,884.4,105,102,3,very_unstable,-25.963534864065817,True
15.913439273834229,1755054327.2793517,318,1385,0.7216796875,197.36399841308594,798.925048828125,0.998046875,13867.66101010101,117.76103349623342,891.34,106,103,3,very_unstable,-26.775909298069504,True
16.06224513053894,1755054327.4295797,321,1434,0.7470703125,220.378173828125,798.925048828125,0.88330078125,16372.591818181818,127.95542902972824,898.79,107,104,3,very_unstable,-29.80330412418042,True
16.21454620361328,1755054327.581879,324,1437,0.74853515625,230.30271911621094,812.4989377448569,0.8251953125,18810.54787878788,137.151550770627,906.24,108,105,3,very_unstable,-28.7673108764594,True
16.364569902420044,1755054327.7352247,327,1465,0.76318359375,239.4579620361328,814.8113613332749,0.8330078125,21444.705454545456,146.4401087630894,913.96,109,106,3,very_unstable,-30.156108794792186,True
16.515774965286255,1755054327.8855562,330,1444,0.75244140625,243.28076171875,841.9074440391076,0.521484375,23786.290404040403,154.22804674909295,921.35,110,107,3,very_unstable,-29.14370398562118,True
16.66813635826111,1755054328.0353396,333,1420,0.73974609375,245.18777465820312,894.2777673499398,0.759765625,25834.697373737374,160.7317559592297,928.36,111,108,3,very_unstable,-25.939373653613814,True
16.818386793136597,1755054328.185657,336,1439,0.74951171875,240.2679901123047,889.636850150056,0.89208984375,28072.583434343433,167.5487494263787,935.32,112,109,3,very_unstable,-27.961016804530487,True
16.96947932243347,1755054328.3387783,339,1409,0.73388671875,234.5876922607422,892.5317632967813,0.9091796875,29989.616161616163,173.17510260316337,941.8,113,110,3,very_unstable,-26.304902294810287,True
17.122225046157837,1755054328.4894896,342,1393,0.7255859375,226.741943359375,896.4697322476122,0.94189453125,31671.669797979797,177.96536123071758,948.13,114,111,3,very_unstable,-25.39180780188569,True
17.2723867893219,1755054328.638161,345,1364,0.71044921875,216.3421630859375,900.5012226913501,0.97509765625,33028.17616161616,181.73655703136933,954.16,115,112,3,very_unstable,-22.5659941424516,True
17.424222707748413,1755054328.7900245,348,1350,0.70361328125,212.8583984375,918.4353436987327,0.96142578125,34226.62585858586,185.0043941602087,959.98,116,113,3,very_unstable,-23.14419980161705,True
17.57271981239319,1755054328.938502,351,1355,0.7060546875,211.5345458984375,921.8466207111502,0.986328125,35395.704545454544,188.13746183430493,965.85,117,114,3,very_unstable,-24.059691483613218,True
17.723498582839966,1755054329.090099,354,1344,0.7001953125,205.12442016601562,919.2185683395941,0.986328125,36435.52272727273,190.8809124225697,971.55,118,115,3,very_unstable,-22.131092679588765,True
17.873976230621338,1755054329.240628,357,1367,0.71240234375,212.61961364746094,906.4598020254531,0.97412109375,37609.70060606061,193.93220621150218,977.42,119,116,3,very_unstable,-24.74422916430699,True
18.021926879882812,1755054329.3916106,360,1365,0.7109375,206.74331665039062,889.1330626609397,0.9716796875,38738.8495959596,196.82187275798287,983.17,120,117,3,very_unstable,-23.84203698030574,True
18.172187566757202,1755054329.5393898,363,1362,0.70947265625,205.9747314453125,881.6904001397206,0.96044921875,39786.49808080808,199.46553105939904,988.87,121,118,3,very_unstable,-23.694086865976374,True
18.323694944381714,1755054329.689613,366,1351,0.7041015625,204.77386474609375,886.6441078927153,0.97802734375,40743.33090909091,201.84977312122723,994.32,122,119,3,very_unstable,-22.832440231664684,True
18.47361922264099,1755054329.8404875,369,1305,0.68017578125,184.29147338867188,896.5622594493163,0.96240234375,41334.92313131313,203.3099189201381,999.31,123,120,3,very_unstable,-18.00837373850126,True
18.623329877853394,1755054329.98907,372,1305,0.6796875,183.49020385742188,911.5189814181433,0.955078125,41962.95464646465,204.84861397252521,1004.07,124,121,3,very_unstable,-19.95874654184811,True
18.7772057056427,1755054330.1430135,375,1310,0.6826171875,183.5903778076172,906.394533481777,0.97900390625,42586.18939393939,206.36421539099115,1008.85,125,122,3,very_unstable,-20.815221637330303,True
18.928061962127686,1755054330.2955444,378,1314,0.6845703125,185.15953063964844,905.113945447322,0.96044921875,43233.36202020202,207.926337966603,1013.54,126,123,3,very_unstable,-21.1344194752854,True
19.078062772750854,1755054330.44384,381,1273,0.6630859375,166.66360473632812,907.8300096800482,0.638671875,43604.42535353536,208.81672670917757,1017.83,127,124,3,very_unstable,-17.411037081205503,True
19.229414224624634,1755054330.5952384,384,1290,0.6722412109375,172.60633850097656,902.9770259079888,0.927734375,44072.45898989899,209.93441592530507,1022.16,128,125,3,very_unstable,-19.671726518082274,True
19.37924098968506,1755054330.745075,387,1286,0.669921875,170.2526092529297,899.686146297306,0.9482421875,44602.08838383838,211.19206515359042,1026.05,129,126,3,very_unstable,-18.766896218084135,True
19.53109073638916,1755054330.8969395,390,1288,0.6708984375,171.0371856689453,898.7907104492188,0.90478515625,45114.2095959596,212.40105836826612,1029.95,130,127,3,very_unstable,-20.135153079042453,True
19.683983325958252,1755054331.0497725,393,1284,0.6689453125,173.07373046875,910.1746953981888,0.89990234375,45575.22616161616,213.48355009605814,1033.81,131,128,3,very_unstable,-19.228981833039963,True
19.8371479511261,1755054331.2045557,396,1289,0.67138671875,175.47752380371094,916.5546974661178,0.78564453125,46022.71464646464,214.52905315239855,1037.75,132,129,3,very_unstable,-20.13593415303321,True
19.991429328918457,1755054331.3571367,399,1275,0.66455078125,168.26612854003906,917.9138793945312,0.8427734375,46373.80646464646,215.34578348471666,1041.54,133,130,3,very_unstable,-18.294347378044503,True
20.144895792007446,1755054331.5106087,402,1232,0.6419677734375,149.00086975097656,923.4705748584901,0.603515625,46517.856464646466,215.67998624037062,1044.89,134,131,3,very_unstable,-14.827366988276497,True
20.294440031051636,1755054331.6601548,405,1770,0.92236328125,754.5860595703125,1106.6275974263942,0.52734375,51530.904646464645,227.00419521776385,1053.62,135,131,4,very_unstable,-31.373695089230868,True
20.44869112968445,1755054331.8243334,408,1125,0.5863037109375,95.00481414794922,1105.2566876865633,0.46630859375,51326.12313131313,226.55269393965088,1055.91,136,131,5,very_unstable,-60.10895706348583,True
